Product ID,Product Name,Predicted_Profit,Pred_High_Seller
TEC-PH-10004100,Griffin GC17055 Auxiliary Audio Cable,5.641262,0
OFF-AR-10004930,Turquoise Lead Holder with Pocket Clip,1.4884188,0
OFF-BI-10002931,"Avery Trapezoid Extra Heavy Duty 4"" Binders",-72.42791,0
OFF-SU-10004664,Acme Softgrip Scissors,10.878964,0
OFF-SU-10004231,Acme Tagit Stainless Steel Antibacterial Scissors,13.443286,0
OFF-AR-10001919,"OIC #2 Pencils, Medium Soft",1.102048,0
OFF-AP-10002867,Fellowes Command Center 5-outlet power strip,-177.21738,0
OFF-BI-10003656,Fellowes PB200 Plastic Comb Binding Machine,-151.15201,1
FUR-FU-10001591,Advantus Panel Wall Certificate Holder - 8.5x11,42.863426,0
OFF-PA-10002245,Xerox 1895,15.788999,0
OFF-BI-10000756,Storex DuraTech Recycled Plastic Frosted Binders,-8.797944,0
OFF-PA-10002377,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",12.890868,0
OFF-PA-10002689,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),3.3028767,0
OFF-FA-10001561,Stockwell Push Pins,5.0801573,0
TEC-AC-10001013,Logitech ClearChat Comfort/USB Headset H390,47.362415,0
TEC-AC-10000892,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,120.79857,0
FUR-FU-10003192,Luxo Adjustable Task Clamp Lamp,-1.7038306,0
OFF-ST-10001526,Iceberg Mobile Mega Data/Printer Cart,143.93355,1
OFF-EN-10003068,#6 3/4 Gummed Flap White Envelopes,9.122331,0
TEC-AC-10003174,Plantronics S12 Corded Telephone Headset System,117.76778,1
FUR-FU-10001475,"Contract Clock, 14"", Brown",20.378464,0
OFF-PA-10001870,Xerox 202,15.247508,0
OFF-PA-10000528,Xerox 1981,6.1647644,0
OFF-ST-10000615,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",20.341352,0
OFF-ST-10003058,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,31.113846,0
OFF-SU-10004782,"Elite 5"" Scissors",5.010227,0
FUR-FU-10002759,12-1/2 Diameter Round Wall Clock,14.296253,0
FUR-TA-10002530,"Iceberg OfficeWorks 42"" Round Tables",-254.3368,1
OFF-ST-10000777,"Companion Letter/Legal File, Black",1.2790769,0
OFF-AP-10004859,Acco 6 Outlet Guardian Premium Surge Suppressor,24.996426,0
TEC-MA-10001016,Canon PC170 Desktop Personal Copier,20.293325,0
OFF-EN-10002500,Globe Weis Peel & Seel First Class Envelopes,28.183535,0
TEC-PH-10001557,Pyle PMP37LED,133.9285,1
OFF-AR-10001149,"Sanford Colorific Colored Pencils, 12/Box",8.772962,0
OFF-EN-10000461,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",6.4067774,0
FUR-FU-10003347,Coloredge Poster Frame,14.156414,0
OFF-BI-10000632,Satellite Sectional Post Binders,22.411358,0
OFF-AR-10000658,Newell 324,21.513844,0
TEC-PH-10004922,RCA Visys Integrated PBX 8-Line Router,10.662964,0
FUR-CH-10004886,Bevis Steel Folding Chairs,5.4084454,0
OFF-AP-10004980,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,-138.62912,0
TEC-PH-10002726,netTALK DUO VoIP Telephone Service,21.825966,0
OFF-BI-10004656,Peel & Stick Add-On Corner Pockets,2.604976,0
OFF-BI-10001982,Wilson Jones Custom Binder Spines & Labels,-3.68129,0
OFF-AR-10000588,Newell 345,13.227288,0
OFF-BI-10003656,Fellowes PB200 Plastic Comb Binding Machine,331.36987,1
OFF-ST-10000142,Deluxe Rollaway Locking File with Drawer,302.20593,1
OFF-AP-10001205,Belkin 5 Outlet SurgeMaster Power Centers,10.394774,0
FUR-FU-10000723,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",15.354643,0
OFF-BI-10003364,Binding Machine Supplies,26.285131,0
FUR-CH-10000225,"Global Geo Office Task Chair, Gray",-46.82905,0
FUR-FU-10001847,Eldon Image Series Black Desk Accessories,3.3150382,0
OFF-LA-10004689,Avery 512,6.2332687,0
OFF-BI-10003364,Binding Machine Supplies,14.789585,0
OFF-ST-10004835,Plastic Stacking Crates & Casters,0.896018,0
OFF-BI-10004965,Ibico Covers for Plastic or Wire Binding Elements,13.316367,0
OFF-ST-10002554,Tennsco Industrial Shelving,-33.336502,0
OFF-AP-10000390,Euro Pro Shark Stick Mini Vacuum,-167.1483,0
TEC-AC-10002305,KeyTronic E03601U1 - Keyboard - Beige,2.751071,0
TEC-AC-10003399,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,52.803738,0
FUR-FU-10004848,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",15.590835,0
OFF-ST-10003208,Adjustable Depth Letter/Legal Cart,158.2354,1
OFF-PA-10003134,Xerox 1937,28.325369,0
FUR-FU-10000629,9-3/4 Diameter Round Wall Clock,15.612611,0
TEC-AC-10001908,Logitech Wireless Headset h800,61.68358,1
OFF-BI-10000632,Satellite Sectional Post Binders,-41.669155,0
OFF-PA-10003016,"Adams ""While You Were Out"" Message Pads",12.840411,0
OFF-BI-10004970,"ACCOHIDE 3-Ring Binder, Blue, 1""",4.8992624,0
FUR-FU-10001756,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",9.250344,0
OFF-AP-10003860,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,8.36912,0
OFF-ST-10003805,"24 Capacity Maxi Data Binder Racks, Pearl",-14.271924,1
OFF-BI-10003982,Wilson Jones Century Plastic Molded Ring Binders,-10.19566,0
OFF-BI-10004656,Peel & Stick Add-On Corner Pockets,2.427272,0
FUR-TA-10002645,Hon Rectangular Conference Tables,-455.8236,1
FUR-BO-10003894,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",-19.26321,0
FUR-TA-10004086,KI Adjustable-Height Table,-123.04896,0
OFF-BI-10004738,Flexible Leather- Look Classic Collection Ring Binder,-3.7238407,0
TEC-PH-10003800,i.Sound Portable Power - 8000 mAh,23.282286,0
TEC-AC-10002049,Plantronics Savi W720 Multi-Device Wireless Headset System,235.90869,1
OFF-EN-10004030,Convenience Packs of Business Envelopes,5.3800516,0
OFF-PA-10002246,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",5.585104,0
OFF-AP-10001564,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,122.52036,0
OFF-EN-10000927,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,13.918772,0
TEC-AC-10004469,Microsoft Sculpt Comfort Mouse,19.21073,0
FUR-FU-10004963,"Eldon 400 Class Desk Accessories, Black Carbon",3.1208906,0
FUR-CH-10001190,Global Deluxe High-Back Office Chair in Storm,-7.8965883,0
OFF-ST-10001496,Standard Rollaway File with Lock,267.41992,1
FUR-TA-10004175,"Hon 30"" x 60"" Table with Locking Drawer",-126.0781,0
FUR-FU-10003691,"Eldon Image Series Desk Accessories, Ebony",-19.352522,0
FUR-FU-10003026,"Eldon Regeneration Recycled Desk Accessories, Black",0.14749269,0
FUR-FU-10002107,Eldon Pizzaz Desk Accessories,2.0335193,0
FUR-FU-10001473,DAX Wood Document Frame,10.127007,0
OFF-BI-10003712,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",15.983939,0
FUR-TA-10002903,"Bevis Round Bullnose 29"" High Table Top",-6.3790507,1
OFF-EN-10001434,"Strathmore #10 Envelopes, Ultimate White",79.647385,0
OFF-PA-10002262,Xerox 192,12.779623,0
TEC-AC-10000844,Logitech Gaming G510s - Keyboard,95.08434,1
OFF-ST-10000636,Rogers Profile Extra Capacity Storage Tub,12.548213,0
OFF-BI-10001658,GBC Standard Therm-A-Bind Covers,-3.9835062,0
OFF-ST-10000636,Rogers Profile Extra Capacity Storage Tub,7.16895,0
TEC-PH-10002890,AT&T 17929 Lendline Telephone,12.932417,0
OFF-PA-10001870,Xerox 202,4.0873547,0
TEC-PH-10001949,Cisco SPA 501G IP Phone,23.294928,0
FUR-FU-10004671,"Executive Impressions 12"" Wall Clock",10.143408,0
OFF-BI-10000014,Heavy-Duty E-Z-D Binders,6.5029345,0
OFF-BI-10002764,Recycled Pressboard Report Cover with Reinforced Top Hinge,-3.18763,0
OFF-PA-10003936,Xerox 1994,8.8779545,0
OFF-PA-10001950,Southworth 25% Cotton Antique Laid Paper & Envelopes,3.8464072,0
FUR-FU-10001876,"Computer Room Manger, 14""",14.831947,0
OFF-AR-10003190,Newell 32,3.6408072,0
OFF-BI-10004022,Acco Suede Grain Vinyl Round Ring Binder,3.5804584,0
OFF-BI-10003527,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,-1044.2358,1
OFF-BI-10003910,DXL Angle-View Binders with Locking Rings by Samsill,6.9147224,0
OFF-PA-10000587,"Array Parchment Paper, Assorted Colors",4.489007,0
FUR-CH-10000847,Global Executive Mid-Back Manager's Chair,73.18153,1
OFF-PA-10000241,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",26.872911,0
OFF-PA-10001972,Xerox 214,3.7363374,0
OFF-FA-10001561,Stockwell Push Pins,3.7414298,0
OFF-AP-10004336,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",48.810898,0
OFF-FA-10004076,Translucent Push Pins by OIC,1.6638569,0
OFF-AP-10000828,Avanti 4.4 Cu. Ft. Refrigerator,248.19246,1
OFF-PA-10004610,Xerox 1900,4.781109,0
FUR-TA-10004256,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,-396.79425,1
TEC-PH-10002555,Nortel Meridian M5316 Digital phone,117.30168,1
OFF-AR-10003856,Newell 344,1.9578222,0
OFF-BI-10001308,GBC Standard Plastic Binding Systems' Combs,-3.6504638,0
OFF-BI-10000315,Poly Designer Cover & Back,-26.110607,0
FUR-FU-10003553,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",20.98362,0
OFF-PA-10002751,Xerox 1920,15.29679,0
FUR-FU-10000521,"Seth Thomas 14"" Putty-Colored Wall Clock",23.837328,0
FUR-FU-10004587,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",-18.671385,0
TEC-CO-10001046,Canon Imageclass D680 Copier / Fax,567.14124,1
OFF-PA-10004971,Xerox 196,3.03129,0
OFF-BI-10004140,Avery Non-Stick Binders,-4.5771227,0
TEC-PH-10001530,Cisco Unified IP Phone 7945G VoIP phone,71.837074,1
OFF-AP-10003971,Belkin 6 Outlet Metallic Surge Strip,4.92056,0
TEC-PH-10002923,"Logitech B530 USB Headset - headset - Full size, Binaural",15.548146,0
OFF-BI-10004140,Avery Non-Stick Binders,-10.04507,0
OFF-PA-10002615,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",1.9813441,0
FUR-FU-10000087,"Executive Impressions 14"" Two-Color Numerals Wall Clock",10.330129,0
OFF-SU-10000151,High Speed Automatic Electric Letter Opener,855.7802,1
OFF-AR-10004042,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",53.081356,0
FUR-TA-10001889,Bush Advantage Collection Racetrack Conference Table,-451.02844,1
FUR-TA-10004154,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",-119.90585,1
OFF-AR-10003732,Newell 333,5.9816313,0
OFF-PA-10000100,Xerox 1945,101.10609,0
TEC-AC-10004708,Sony 32GB Class 10 Micro SDHC R40 Memory Card,18.44433,0
OFF-PA-10003641,Xerox 1909,14.788066,0
FUR-FU-10003039,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",-43.777737,0
OFF-BI-10003355,Cardinal Holdit Business Card Pockets,4.3600388,0
OFF-BI-10004364,Storex Dura Pro Binders,-6.1120777,0
OFF-BI-10004995,GBC DocuBind P400 Electric Binding System,1058.7068,1
FUR-TA-10002622,"Bush Andora Conference Table, Maple/Graphite Gray Finish",-67.670555,0
FUR-TA-10001095,Chromcraft Round Conference Tables,4.806515,1
FUR-CH-10003298,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",38.961647,1
FUR-FU-10004351,Staples,12.092645,0
FUR-FU-10004351,Staples,-7.367427,0
TEC-PH-10001300,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",7.744916,0
OFF-FA-10000585,OIC Bulk Pack Metal Binder Clips,8.383999,0
TEC-PH-10000675,Panasonic KX TS3282B Corded phone,13.115268,0
OFF-FA-10002975,Staples,4.123661,0
FUR-BO-10004467,Bestar Classic Bookcase,6.1738386,1
FUR-FU-10000732,Eldon 200 Class Desk Accessories,6.0899286,0
OFF-PA-10000697,"TOPS Voice Message Log Book, Flash Format",5.426857,0
TEC-AC-10001142,First Data FD10 PIN Pad,88.09788,0
FUR-FU-10001706,Longer-Life Soft White Bulbs,-6.438116,0
TEC-PH-10004188,OtterBox Commuter Series Case - Samsung Galaxy S4,32.324413,0
TEC-AC-10002567,Logitech G602 Wireless Gaming Mouse,59.93709,0
OFF-BI-10000948,"GBC Laser Imprintable Binding System Covers, Desert Sand",10.339711,0
OFF-LA-10000262,Avery 494,2.1626215,0
OFF-PA-10001144,Xerox 1913,47.46406,0
OFF-BI-10002049,UniKeep View Case Binders,-5.8171997,0
OFF-AR-10004757,Crayola Colored Pencils,4.4863176,0
OFF-AP-10004036,Bionaire 99.97% HEPA Air Cleaner,16.860548,0
FUR-CH-10002602,DMI Arturo Collection Mission-style Design Wood Chair,39.83862,1
TEC-AC-10003657,Lenovo 17-Key USB Numeric Keypad,3.7201607,0
OFF-AR-10002335,DIXON Oriole Pencils,0.1095676,0
OFF-PA-10002666,Southworth 25% Cotton Linen-Finish Paper & Envelopes,13.254819,0
FUR-TA-10001932,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",-131.61127,1
OFF-EN-10001415,Staples,6.478793,0
TEC-PH-10004447,Toshiba IPT2010-SD IP Telephone,19.205038,1
OFF-PA-10000466,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",6.624654,0
FUR-BO-10003034,"O'Sullivan Elevations Bookcase, Cherry Finish",-2.3646705,0
OFF-LA-10002787,Avery 480,8.145044,0
OFF-BI-10004001,GBC Recycled VeloBinder Covers,-5.5914507,0
OFF-BI-10002735,GBC Prestige Therm-A-Bind Covers,-54.00916,0
OFF-ST-10001328,"Personal Filing Tote with Lid, Black/Gray",19.3141,0
OFF-PA-10001295,Computer Printout Paper with Letter-Trim Perforations,14.9389515,0
TEC-AC-10001090,Micro Innovations Wireless Classic Keyboard with Mouse,16.909803,0
FUR-CH-10003396,Global Deluxe Steno Chair,-10.282109,0
OFF-BI-10003460,Acco 3-Hole Punch,-3.5056915,0
FUR-CH-10003833,Novimex Fabric Task Chair,-16.33262,0
OFF-BI-10004970,"ACCOHIDE 3-Ring Binder, Blue, 1""",3.644177,0
OFF-FA-10004076,Translucent Push Pins by OIC,3.9883702,0
OFF-PA-10003441,Xerox 226,18.322493,0
OFF-AR-10004587,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",5.898468,0
FUR-BO-10003441,"Bush Westfield Collection Bookcases, Fully Assembled",-0.24418443,0
OFF-BI-10002867,GBC Recycled Regency Composition Covers,216.57117,0
OFF-BI-10002982,Avery Self-Adhesive Photo Pockets for Polaroid Photos,10.260458,0
OFF-ST-10004340,"Fellowes Mobile File Cart, Black",0.94219744,1
OFF-SU-10004115,Acme Stainless Steel Office Snips,1.0032568,0
FUR-BO-10001608,"Hon Metal Bookcases, Black",7.494749,0
TEC-AC-10003174,Plantronics S12 Corded Telephone Headset System,79.49735,0
FUR-CH-10000309,Global Comet Stacking Arm Chair,-36.049107,1
OFF-PA-10003441,Xerox 226,12.603642,0
FUR-CH-10004540,Global Chrome Stack Chair,-0.21712613,0
FUR-BO-10003966,"Sauder Facets Collection Library, Sky Alder Finish",56.606136,0
OFF-ST-10002743,SAFCO Boltless Steel Shelving,9.168636,1
TEC-PH-10001425,Mophie Juice Pack Helium for iPhone,63.177536,0
OFF-AR-10003373,"Boston School Pro Electric Pencil Sharpener, 1670",67.3536,0
OFF-PA-10001609,Tops Wirebound Message Log Books,4.0929947,0
OFF-BI-10001679,GBC Instant Index System for Binding Systems,-14.13429,0
OFF-PA-10002036,Xerox 1930,15.222393,0
OFF-BI-10000666,Surelock Post Binders,14.106722,0
TEC-PH-10002834,Google Nexus 5,126.03082,1
OFF-PA-10000994,Xerox 1915,262.6937,1
FUR-FU-10003142,"Master Big Foot Doorstop, Beige",16.29997,0
OFF-PA-10000595,Xerox 1929,51.034767,0
FUR-FU-10004006,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",30.660223,0
OFF-BI-10001510,Deluxe Heavy-Duty Vinyl Round Ring Binder,15.325801,0
OFF-ST-10001809,Fellowes Officeware Wire Shelving,-3.123373,1
OFF-SU-10003505,Premier Electric Letter Opener,-33.549484,1
OFF-PA-10000249,Staples,11.850621,0
OFF-BI-10003676,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",25.812561,0
FUR-BO-10003433,Sauder Cornerstone Collection Library,10.816604,0
OFF-AP-10004785,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",8.326562,0
OFF-SU-10002503,Acme Preferred Stainless Steel Scissors,8.77119,0
TEC-AC-10001013,Logitech ClearChat Comfort/USB Headset H390,2.4917367,0
OFF-ST-10000918,Crate-A-Files,14.758256,0
TEC-PH-10002350,Apple EarPods with Remote and Mic,9.244043,0
TEC-AC-10003628,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,40.02241,0
OFF-ST-10000991,Space Solutions HD Industrial Steel Shelving.,10.384992,1
FUR-FU-10004090,"Executive Impressions 14"" Contract Wall Clock",21.503448,0
OFF-AP-10001271,Eureka The Boss Cordless Rechargeable Stick Vac,47.17731,0
TEC-PH-10002789,LG Exalt,-98.44253,0
OFF-AR-10002399,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",-0.4610089,0
OFF-ST-10000943,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,0.19714665,0
OFF-EN-10001990,Staples,5.526431,0
OFF-AR-10001246,Newell 317,1.1751695,0
TEC-PH-10000486,Plantronics HL10 Handset Lifter,50.2026,1
FUR-FU-10001602,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",39.440746,0
OFF-PA-10003657,Xerox 1927,8.744562,0
OFF-ST-10001228,"Fellowes Personal Hanging Folder Files, Navy",3.3798306,0
OFF-AR-10003183,Avery Fluorescent Highlighter Four-Color Set,0.23439023,0
OFF-LA-10001613,Avery File Folder Labels,3.86023,0
TEC-PH-10003095,Samsung HM1900 Bluetooth Headset,30.480944,0
TEC-AC-10000023,"Maxell 74 Minute CD-R Spindle, 50/Pack",16.02222,0
OFF-ST-10001325,Sterilite Officeware Hinged File Box,14.470859,0
FUR-BO-10003272,O'Sullivan Living Dimensions 5-Shelf Bookcases,20.92104,1
OFF-BI-10003527,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,4347.9785,1
OFF-EN-10000461,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",21.280025,0
OFF-BI-10002824,Recycled Easel Ring Binders,-6.5507555,0
OFF-ST-10000760,Eldon Fold 'N Roll Cart System,3.7692878,0
OFF-AR-10001972,Newell 323,1.261985,0
OFF-BI-10002003,Ibico Presentation Index for Binding Systems,2.9429834,0
TEC-PH-10001051,HTC One,28.380783,0
OFF-AR-10004685,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",2.6587582,0
FUR-FU-10003981,Eldon Wave Desk Accessories,1.9928561,0
FUR-FU-10004960,"Seth Thomas 12"" Clock w/ Goldtone Case",26.274893,0
OFF-AP-10000804,Hoover Portapower Portable Vacuum,9.920955,0
OFF-BI-10001524,GBC Premium Transparent Covers with Diagonal Lined Pattern,-60.02996,0
TEC-MA-10003183,DYMO CardScan Personal V9 Business Card Scanner,222.76456,0
OFF-EN-10001219,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",8.02133,0
TEC-AC-10002331,"Maxell 74 Minute CDR, 10/Pack",14.09943,0
OFF-BI-10003364,Binding Machine Supplies,-43.394978,0
OFF-BI-10002867,GBC Recycled Regency Composition Covers,122.39865,0
FUR-BO-10002213,DMI Eclipse Executive Suite Bookcases,4.858248,1
OFF-AP-10001154,Bionaire Personal Warm Mist Humidifier/Vaporizer,91.30653,0
TEC-AC-10001606,Logitech Wireless Performance Mouse MX for PC and Mac,60.05351,0
FUR-TA-10004619,Hon Non-Folding Utility Tables,1.3225974,1
OFF-BI-10003694,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",8.124205,0
TEC-AC-10003499,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,1.5901277,0
OFF-PA-10002195,Xerox 1966,6.135833,0
OFF-BI-10003355,Cardinal Holdit Business Card Pockets,8.381475,0
TEC-PH-10000141,Clearsounds A400,-42.40968,0
OFF-ST-10003692,Recycled Steel Personal File for Hanging File Folders,3.3608027,0
FUR-BO-10002213,DMI Eclipse Executive Suite Bookcases,357.48148,1
OFF-AR-10004602,Boston KS Multi-Size Manual Pencil Sharpener,14.684245,0
OFF-PA-10002005,Xerox 225,7.201395,0
FUR-FU-10000175,DAX Wood Document Frame.,-10.140907,0
OFF-LA-10004544,Avery 505,9.817657,0
OFF-LA-10003510,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",84.674995,0
OFF-ST-10003716,Tennsco Double-Tier Lockers,63.862465,1
FUR-FU-10001602,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",42.584263,0
OFF-BI-10004593,Ibico Laser Imprintable Binding System Covers,70.41351,0
TEC-MA-10000488,Bady BDG101FRU Card Printer,277.76886,1
OFF-BI-10001989,Premium Transparent Presentation Covers by GBC,12.670818,0
FUR-CH-10000309,Global Comet Stacking Arm Chair,-63.0087,1
OFF-BI-10001922,Storex Dura Pro Binders,2.2046506,0
FUR-CH-10003061,"Global Leather Task Chair, Black",14.696921,0
OFF-LA-10003663,Avery 498,8.789193,0
OFF-BI-10000042,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",5.702318,0
FUR-BO-10002202,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",-106.952065,0
OFF-BI-10001679,GBC Instant Index System for Binding Systems,-3.5156164,0
OFF-BI-10001097,Avery Hole Reinforcements,-2.0715625,0
OFF-AR-10003582,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",16.151054,0
OFF-ST-10003470,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",58.27409,1
FUR-CH-10000155,Global Comet Stacking Armless Chair,35.70462,1
OFF-ST-10001172,"Tennsco Lockers, Sand",23.939966,0
OFF-AR-10003056,Newell 341,8.351771,0
OFF-ST-10004950,Acco Perma 3000 Stacking Storage Drawers,-4.875079,0
FUR-TA-10003954,Hon 94000 Series Round Tables,-56.69437,1
OFF-BI-10001658,GBC Standard Therm-A-Bind Covers,30.020851,0
TEC-AC-10001990,Kensington Orbit Wireless Mobile Trackball for PC and Mac,-0.91588223,0
OFF-AP-10001242,APC 7 Outlet Network SurgeArrest Surge Protector,72.89516,0
OFF-PA-10002615,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",13.800339,0
FUR-CH-10001146,"Global Value Mid-Back Manager's Chair, Gray",25.46764,1
OFF-AR-10004648,Boston 19500 Mighty Mite Electric Pencil Sharpener,12.980226,0
OFF-BI-10004140,Avery Non-Stick Binders,3.7658772,0
OFF-PA-10003591,Southworth 100% Cotton The Best Paper,14.543732,0
FUR-TA-10001866,Bevis Round Conference Room Tables and Bases,-83.31448,0
TEC-PH-10000215,Plantronics Cordless Phone Headset with In-line Volume - M214C,14.8277445,0
FUR-FU-10001876,"Computer Room Manger, 14""",14.769944,0
FUR-FU-10002445,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",-8.944864,0
OFF-EN-10003001,Ames Color-File Green Diamond Border X-ray Mailers,180.47568,0
TEC-AC-10004877,Imation 30456 USB Flash Drive 8GB,-0.5008734,0
OFF-AR-10003723,Avery Hi-Liter Fluorescent Desk Style Markers,1.4707782,0
OFF-ST-10000107,Fellowes Super Stor/Drawer,49.896587,0
OFF-AR-10002952,Stanley Contemporary Battery Pencil Sharpeners,13.577373,0
FUR-TA-10001095,Chromcraft Round Conference Tables,32.335316,1
FUR-TA-10002041,"Bevis Round Conference Table Top, X-Base",-30.300014,1
TEC-PH-10003645,Aastra 57i VoIP phone,370.32306,1
OFF-AR-10000817,Manco Dry-Lighter Erasable Highlighter,6.9794884,0
OFF-LA-10003148,Avery 51,8.127079,0
TEC-PH-10002923,"Logitech B530 USB Headset - headset - Full size, Binaural",15.689445,0
FUR-TA-10000577,Bretford CR4500 Series Slim Rectangular Table,-268.90192,1
OFF-EN-10003134,Staples,6.9636164,0
OFF-PA-10002160,Xerox 1978,11.475093,0
FUR-TA-10003008,"Lesro Round Back Collection Coffee Table, End Table",-143.83487,1
FUR-CH-10003396,Global Deluxe Steno Chair,3.3880637,0
TEC-MA-10003176,Okidata B400 Printer,110.06731,0
TEC-PH-10004774,Gear Head AU3700S Headset,-5.0805664,0
OFF-BI-10004728,Wilson Jones Turn Tabs Binder Tool for Ring Binders,2.6697931,0
OFF-AR-10003631,Staples,8.054497,0
OFF-BI-10003476,Avery Metallic Poly Binders,10.446434,0
OFF-ST-10000689,"Fellowes Strictly Business Drawer File, Letter/Legal Size",-14.515402,1
OFF-SU-10001165,Acme Elite Stainless Steel Scissors,5.529888,0
FUR-FU-10004864,Eldon 500 Class Desk Accessories,24.953037,0
OFF-ST-10001490,"Hot File 7-Pocket, Floor Stand",320.94205,1
OFF-PA-10003591,Southworth 100% Cotton The Best Paper,28.86465,0
TEC-PH-10004434,Cisco IP Phone 7961G VoIP phone - Dark gray,32.705788,0
FUR-FU-10002597,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",6.240946,0
OFF-AR-10004456,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,22.123756,0
TEC-AC-10002718,Belkin Standard 104 key USB Keyboard,1.5476086,0
OFF-BI-10004519,GBC DocuBind P100 Manual Binding Machine,130.79576,1
TEC-PH-10003072,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,-41.317154,1
FUR-CH-10001854,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,43.572643,1
FUR-TA-10001539,Chromcraft Rectangular Conference Tables,-29.36893,1
OFF-EN-10001509,Poly String Tie Envelopes,3.2505913,0
OFF-PA-10002968,Xerox 1973,17.387201,0
TEC-AC-10004510,Logitech Desktop MK120 Mouse and keyboard Combo,10.704634,0
OFF-SU-10000151,High Speed Automatic Electric Letter Opener,404.65726,1
OFF-AR-10003560,Zebra Zazzle Fluorescent Highlighters,3.9164116,0
TEC-AC-10002049,Logitech G19 Programmable Gaming Keyboard,84.87502,1
OFF-BI-10002072,Cardinal Slant-D Ring Binders,6.07592,0
OFF-FA-10004854,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",16.500051,0
OFF-LA-10003930,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",167.38333,1
OFF-SU-10004261,"Fiskars 8"" Scissors, 2/Pack",-0.94769347,0
OFF-PA-10004071,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",24.703617,0
OFF-ST-10003327,Akro-Mils 12-Gallon Tote,-1.4688611,0
FUR-TA-10003473,Bretford Rectangular Conference Table Tops,-2.6546643,1
